date, temp_min, temp_max
19780508, 15.2, 24.2
19780509, 16.6, 24.1
19780510, 15.9, 26.1
19780511, 15.5, 20.5
19780512, 10.0, 17.3
19780513, 2.8, 20.2
19780514, 6.1, 22.3
19780515, 8.2, 22.8
19780516, 13.7, 23.0
19780517, 13.8, 22.1
19780518, 15.9, 18.6
19780519, 15.1, 19.7
19780520, 8.2, 20.8
19780521, 13.9, 20.3
19780522, 13.6, 24.1
19780523, 12.0, 22.1
19780524, 8.5, 20.3
19780525, 7.9, 23.1
19780526, 8.3, 22.8
19780527, 12.4, 21.3
19780528, 13.4, 23.4
19780529, 13.0, 23.4
19780530, 13.4, 23.9
19780531, 15.2, 23.4
19780601, 17.6, 23.1
19780602, 16.2, 21.0
19780603, 8.1, 18.9
19780604, 5.1, 19.1
19780605, 9.8, 20.3
19780606, 13.5, 22.8
19780607, 9.8, 21.5
19780608, 8.4, 20.4
19780609, 7.4, 21.0
19780610, 3.2, 20.3
19780611, 9.8, 18.7
19780612, 12.2, 19.1
19780613, 13.1, 14.6
19780614, 10.6, 16.3
19780615, 3.5, 15.2
19780616, 11.1, 18.5
19780617, 9.7, 20.4
19780618, 11.2, 20.2
19780619, 6.8, 19.0
19780620, 12.2, 22.0
19780621, 11.0, 20.4
19780622, 5.5, 20.2
19780623, 3.9, 19.6
19780624, 3.5, 20.0
19780625, 6.7, 22.7
19780626, 9.4, 20.4
19780627, 12.2, 17.1
19780628, 9.5, 20.0
19780629, 13.2, 19.0
19780630, 9.5, 21.0
19780701, 8.8, 20.6
19780702, 9.4, 19.8
19780703, 13.1, 19.0
19780704, 10.5, 17.6
19780705, 3.7, 17.8
19780706, 9.1, 19.1
19780707, 11.4, 15.9
19780708, 4.2, 17.3
19780709, 10.7, 17.8
19780710, 13.3, 16.4
19780711, 8.7, 15.0
19780712, 4.6, 17.1
19780713, 2.6, 17.4
19780714, 4.6, 18.4
19780715, 7.8, 20.0
19780716, 9.8, 21.0
19780717, 11.4, 21.7
19780718, 4.0, 22.3
19780719, 6.3, 23.7
19780720, 5.5, 22.5
19780721, 8.3, 23.9
19780722, 4.8, 24.8
19780723, 12.0, 27.2
19780724, 11.3, 22.4
19780725, 8.6, 20.3
19780726, 5.9, 20.3
19780727, 8.3, 22.2
19780728, 8.9, 18.9
19780729, 3.1, 19.6
19780730, 7.7, 21.5
19780731, 9.1, 21.3
19780801, 10.0, 21.5
19780802, 9.7, 21.0
19780803, 14.3, 21.6
19780804, 12.9, 21.8
19780805, 13.0, 21.7
19780806, 15.1, 21.8
19780807, 15.8, 23.3
19780808, 16.2, 24.0
19780809, 12.1, 13.1
19780810, 7.2, 17.6
19780811, 9.5, 19.5
19780812, 11.6, 21.6
19780813, 8.4, 18.0
19780814, 3.4, 18.1
19780815, 7.9, 21.0
19780816, 3.9, 20.4
19780817, 1.6, 20.1
19780818, 6.7, 15.7
19780819, 10.2, 15.0
19780820, 7.9, 21.3
19780821, 9.5, 21.0
19780822, 6.7, 22.8
19780823, 11.4, 18.2
19780824, 9.1, 20.3
19780825, 7.6, 20.6
19780826, 5.9, 23.0
19780827, 6.2, 21.3
19780828, 12.8, 19.7
19780829, 14.0, 16.6
19780830, 11.4, 21.3
19780831, 14.4, 18.2
19780901, 12.8, 21.4
19780902, 12.0, 21.3
19780903, 11.9, 21.9
19780904, 14.2, 20.6
19780905, 14.7, 22.2
19780906, 15.5, 20.1
19780907, 16.5, 18.6
19780908, 13.0, 19.8
19780909, 9.6, 21.1
19780910, 11.7, 22.5
19780911, 11.5, 23.2
19780912, 9.9, 23.5
19780913, 14.7, 24.7
19780914, 11.6, 18.8
19780915, 2.6, 18.7
19780916, 5.3, 21.3
19780917, 9.0, 23.1
19780918, 6.1, 24.1
19780919, 8.7, 25.4
19780920, 7.9, 23.1
19780921, 11.7, 21.6
19780922, 9.3, 23.5
19780923, 15.5, 25.2
19780924, 11.1, 23.5
19780925, 14.9, 23.0
19780926, 13.0, 22.7
19780927, 13.7, 24.3
19780928, 16.2, 26.1
19780929, 18.2, 25.0
19780930, 14.7, 22.1
19781001, 12.9, 22.7
19781002, 13.0, 23.1
19781003, 9.5, 23.7
19781004, 9.9, 26.0
19781005, 14.4, 25.2
19781006, 13.7, 23.7
19781007, 11.4, 23.4
19781008, 12.6, 23.2
19781009, 12.6, 22.0
19781010, 13.3, 21.0
19781011, 12.6, 23.8
19781012, 13.6, 24.0
19781013, 12.9, 25.4
19781014, 13.7, 28.2
19781015, 16.6, 21.1
19781016, 18.0, 25.8
19781017, 20.4, 23.8
19781018, 19.6, 27.0
19781019, 10.4, 21.7
19781020, 12.9, 22.4
19781021, 15.6, 23.2
19781022, 16.5, 22.9
19781023, 15.4, 24.7
19781024, 16.1, 24.3
19781025, 14.7, 24.1
19781026, 14.4, 24.4
19781027, 17.1, 24.5
19781028, 14.4, 25.3
19781029, 17.6, 24.7
19781030, 18.5, 25.2
19781031, 17.6, 25.2
19781101, 19.4, 23.7
19781102, 18.5, 23.8
19781103, 18.9, 23.3
19781104, 15.6, 21.9
19781105, 16.3, 23.8
19781106, 17.9, 26.5
19781107, 17.8, 26.4
19781108, 15.8, 29.3
19781109, 19.3, 29.3
19781110, 22.0, 27.1
19781111, 22.2, 26.5
19781112, 19.3, 23.8
19781113, 16.3, 24.3
19781114, 15.6, 25.2
19781115, 16.1, 25.3
19781116, 14.8, 25.4
19781117, 16.5, 25.0
19781118, 15.6, 25.6
19781119, 18.9, 26.5
19781120, 19.2, 26.2
19781121, 17.3, 25.7
19781122, 15.7, 27.6
19781123, 16.3, 27.4
19781124, 19.8, 27.1
19781125, 20.2, 27.0
19781126, 19.4, 26.5
19781127, 20.0, 27.1
19781128, 19.7, 27.1
19781129, 18.3, 27.0
19781130, 19.3, 27.7
19781201, 20.7, 26.6
19781202, 20.3, 27.3
19781203, 20.4, 27.5
19781204, 22.4, 28.6
19781205, 21.2, 29.9
19781206, 13.0, 28.0
19781207, 15.7, 29.1
19781208, 19.1, 27.8
19781209, 17.0, 27.4
19781210, 17.8, 28.7
19781211, 17.3, 28.7
19781212, 17.7, 28.1
19781213, 21.0, 28.7
19781214, 19.3, 28.0
19781215, 17.8, 27.3
19781216, 20.4, 26.8
19781217, 21.2, 26.9
19781218, 16.9, 31.2
19781219, 18.8, 30.8
19781220, 16.0, 31.1
19781221, 21.2, 25.7
19781222, 21.4, 27.5
19781223, 21.0, 28.0
19781224, 18.8, 28.0
19781225, 21.5, 28.8
19781226, 21.9, 28.7
19781227, 21.8, 26.9
19781228, 20.7, 28.0
19781229, 23.4, 29.5
19781230, 22.0, 26.0
19781231, 19.4, 26.7
19790101, 17.3, 27.1
19790102, 16.9, 27.8
19790103, 18.1, 28.4
19790104, 20.9, 28.0
19790105, 19.5, 28.1
19790106, 18.4, 27.9
19790107, 20.0, 28.5
19790108, 20.9, 28.6
19790109, 21.7, 29.6
19790110, 23.0, 29.2
19790111, 23.0, 29.4
19790112, 21.7, 29.2
19790113, 19.0, 29.5
19790114, 22.9, 28.6
19790115, 20.5, 30.7
19790116, 24.6, 31.1
19790117, 24.7, 31.1
19790118, 24.6, 29.2
19790119, 22.4, 99999.9
19790120, 21.0, 29.2
19790121, 20.9, 31.7
19790122, 23.2, 28.8
19790123, 22.1, 26.8
19790124, 21.4, 28.0
19790125, 23.2, 27.9
19790126, 21.8, 28.4
19790127, 22.3, 29.4
19790128, 20.5, 24.7
19790129, 20.8, 25.7
19790130, 18.6, 28.1
19790131, 22.1, 27.9
19790201, 21.5, 26.8
19790202, 20.1, 28.1
19790203, 19.1, 25.9
19790204, 18.5, 28.3
19790205, 20.4, 29.1
19790206, 21.8, 27.7
19790207, 19.6, 28.1
19790208, 21.3, 23.9
19790209, 20.1, 24.9
19790210, 18.9, 27.9
19790211, 20.1, 27.9
19790212, 19.5, 28.5
19790213, 19.5, 28.5
19790214, 20.3, 30.0
19790215, 21.7, 31.9
19790216, 24.5, 31.2
19790217, 23.1, 25.8
19790218, 18.8, 26.8
19790219, 18.3, 28.1
19790220, 20.3, 27.9
19790221, 22.1, 27.7
19790222, 19.5, 27.7
19790223, 17.9, 27.4
19790224, 19.5, 27.2
19790225, 18.9, 27.7
19790226, 18.9, 27.6
19790227, 18.8, 28.7
19790228, 18.2, 30.0
19790301, 21.6, 28.1
19790302, 21.0, 28.2
19790303, 19.1, 28.7
19790304, 22.0, 25.4
19790305, 17.9, 25.7
19790306, 19.1, 28.5
19790307, 19.9, 29.0
19790308, 22.7, 26.9
19790309, 19.2, 27.5
19790310, 20.5, 27.8
19790311, 18.8, 27.7
19790312, 19.7, 29.2
19790313, 20.3, 29.4
19790314, 17.7, 28.0
19790315, 17.2, 27.7
19790316, 17.4, 22.6
19790317, 18.0, 27.7
19790318, 14.2, 30.5
19790319, 20.9, 28.0
19790320, 18.7, 28.0
19790321, 17.2, 28.3
19790322, 17.7, 32.0
19790323, 20.8, 30.5
19790324, 21.5, 32.7
19790325, 19.4, 27.2
19790326, 15.6, 26.5
19790327, 16.5, 27.0
19790328, 16.6, 27.8
19790329, 19.6, 28.1
19790330, 17.3, 27.0
19790331, 17.1, 25.7
19790401, 15.7, 26.9
19790402, 16.1, 27.4
19790403, 18.2, 28.3
19790404, 15.8, 28.9
19790405, 16.8, 28.3
19790406, 15.9, 29.8
19790407, 18.7, 28.2
19790408, 19.6, 29.6
19790409, 19.1, 27.4
19790410, 19.3, 28.1
19790411, 15.8, 24.7
19790412, 15.1, 24.8
19790413, 14.1, 24.8
19790414, 15.2, 24.3
19790415, 16.8, 24.5
19790416, 16.4, 21.2
19790417, 15.7, 24.5
19790418, 16.9, 25.0
19790419, 14.2, 24.5
19790420, 11.0, 26.0
19790421, 11.3, 27.4
19790422, 13.4, 27.7
19790423, 14.7, 28.1
19790424, 14.1, 27.7
19790425, 20.8, 27.3
19790426, 16.9, 26.9
19790427, 16.4, 28.1
19790428, 18.2, 25.2
19790429, 15.1, 25.9
19790430, 15.9, 25.6
19790501, 15.9, 25.4
19790502, 15.2, 25.6
19790503, 15.3, 25.8
19790504, 15.9, 26.0
19790505, 16.1, 26.5
19790506, 18.2, 21.9
19790507, 17.4, 23.6
19790508, 10.0, 22.8
19790509, 12.4, 23.1
19790510, 8.2, 22.3
19790511, 6.1, 20.8
19790512, 7.4, 20.8
19790513, 5.7, 20.4
19790514, 13.0, 19.0
19790515, 12.4, 20.8
19790516, 9.9, 22.0
19790517, 11.6, 22.1
19790518, 9.7, 22.3
19790519, 11.5, 22.4
19790520, 11.2, 22.9
19790521, 13.2, 22.6
19790522, 11.1, 21.9
19790523, 11.7, 22.1
19790524, 11.5, 23.7
19790525, 11.5, 23.6
19790526, 11.6, 23.5
19790527, 10.4, 25.2
19790528, 15.9, 23.1
19790529, 8.9, 23.0
19790530, 12.7, 23.6
19790531, 8.3, 22.3
19790601, 9.5, 22.7
19790602, 12.2, 21.5
19790603, 13.5, 22.3
19790604, 12.5, 22.7
19790605, 11.2, 20.7
19790606, 15.1, 20.9
19790607, 15.8, 23.5
19790608, 13.0, 22.5
19790609, 11.0, 23.3
19790610, 10.9, 23.3
19790611, 11.0, 23.3
19790612, 12.3, 23.1
19790613, 12.1, 19.9
19790614, 8.3, 23.3
19790615, 7.9, 21.8
19790616, 6.1, 22.0
19790617, 11.0, 22.3
19790618, 13.3, 22.7
19790619, 16.1, 21.0
19790620, 17.0, 19.6
19790621, 17.1, 17.4
19790622, 13.1, 20.2
19790623, 13.0, 22.7
19790624, 15.5, 23.4
19790625, 15.2, 23.1
19790626, 15.6, 21.8
19790627, 16.3, 20.6
19790628, 12.3, 23.1
19790629, 10.9, 21.0
19790630, 9.2, 20.3
19790701, 0.8, 19.8
19790702, 0.5, 22.3
19790703, 7.8, 23.0
19790704, 8.6, 20.0
19790705, 2.3, 19.1
19790706, 7.7, 15.7
19790707, 9.4, 21.2
19790708, 9.8, 20.7
19790709, 8.9, 22.3
19790710, 6.1, 21.9
19790711, 7.4, 21.3
19790712, 6.1, 22.5
19790713, 4.6, 22.5
19790714, 6.3, 21.6
19790715, 11.7, 20.3
19790716, 10.8, 19.2
19790717, 10.5, 18.1
19790718, 9.4, 19.9
19790719, 12.1, 20.9
19790720, 11.6, 21.1
19790721, 11.1, 20.0
19790722, 10.0, 23.0
19790723, 11.0, 24.1
19790724, 8.9, 20.0
19790725, 9.8, 18.6
19790726, 10.7, 21.5
19790727, 6.1, 18.2
19790728, 5.1, 18.7
19790729, 9.5, 13.8
19790730, 9.5, 18.4
19790731, 12.1, 21.0
19790801, 4.7, 21.3
19790802, 5.6, 20.6
19790803, 7.2, 18.8
19790804, 4.3, 20.0
19790805, 7.1, 20.0
19790806, 9.7, 21.3
19790807, 11.4, 22.8
19790808, 13.0, 23.6
19790809, 10.9, 25.2
19790810, 2.7, 21.0
19790811, 2.7, 21.0
19790812, 5.9, 20.8
19790813, 9.3, 18.1
19790814, 7.3, 18.6
19790815, 5.1, 20.7
19790816, 8.1, 21.3
19790817, 8.1, 22.9
19790818, 9.5, 22.8
19790819, 14.7, 23.6
19790820, 9.5, 27.5
19790821, 8.1, 26.2
19790822, 15.0, 20.8
19790823, 14.6, 21.8
19790824, 12.2, 21.0
19790825, 9.1, 21.3
19790826, 10.0, 21.7
19790827, 9.9, 22.1
19790828, 15.2, 22.4
19790829, 7.9, 22.1
19790830, 9.8, 23.7
19790831, 14.5, 23.7
19790901, 10.0, 20.6
19790902, 7.4, 21.0
19790903, 10.2, 21.6
19790904, 8.3, 23.1
19790905, 11.6, 26.1
19790906, 15.3, 25.1
19790907, 11.7, 26.4
19790908, 9.9, 25.8
19790909, 11.1, 24.3
19790910, 13.9, 24.7
19790911, 11.3, 24.9
19790912, 16.5, 24.1
19790913, 5.8, 24.9
19790914, 11.7, 24.0
19790915, 12.1, 21.7
19790916, 11.5, 22.9
19790917, 9.0, 23.2
19790918, 10.1, 25.3
19790919, 17.8, 23.2
19790920, 12.0, 27.0
19790921, 13.5, 22.9
19790922, 11.6, 22.4
19790923, 13.5, 24.0
19790924, 15.4, 24.1
19790925, 14.7, 24.3
19790926, 13.9, 22.8
19790927, 13.9, 23.2
19790928, 12.0, 24.2
19790929, 10.1, 24.3
19790930, 17.6, 21.3
19791001, 9.8, 22.9
19791002, 12.1, 23.3
19791003, 10.7, 23.1
19791004, 12.2, 18.6
19791005, 13.5, 23.3
19791006, 12.9, 32.0
19791007, 15.2, 25.6
19791008, 10.5, 29.8
19791009, 14.4, 25.5
19791010, 15.5, 25.6
19791011, 13.6, 26.8
19791012, 19.7, 34.7
19791013, 20.7, 29.2
19791014, 14.8, 23.1
19791015, 14.2, 24.3
19791016, 17.8, 25.6
19791017, 18.2, 23.7
19791018, 16.1, 25.2
19791019, 17.6, 25.1
19791020, 20.5, 24.1
19791021, 17.3, 24.6
19791022, 17.0, 24.6
19791023, 16.5, 25.1
19791024, 14.6, 25.9
19791025, 17.1, 25.7
19791026, 17.1, 24.2
19791027, 16.6, 25.2
19791028, 15.4, 26.0
19791029, 16.7, 24.3
19791030, 14.2, 24.3
19791031, 14.7, 23.2
19791101, 14.1, 25.2
19791102, 15.6, 24.8
19791103, 16.1, 24.6
19791104, 16.1, 24.4
19791105, 14.7, 25.5
19791106, 14.3, 25.4
19791107, 16.3, 26.3
19791108, 18.5, 26.3
19791109, 17.5, 21.8
19791110, 17.5, 24.2
19791111, 18.3, 26.3
19791112, 19.4, 26.3
19791113, 17.5, 29.6
19791114, 22.0, 27.4
19791115, 22.7, 28.6
19791116, 22.1, 30.3
19791117, 19.7, 28.9
19791118, 22.1, 26.0
19791119, 22.2, 28.6
19791120, 20.4, 28.4
19791121, 20.0, 29.3
19791122, 21.6, 27.8
19791123, 22.3, 27.5
19791124, 23.6, 27.8
19791125, 21.6, 29.0
19791126, 24.1, 29.2
19791127, 20.2, 26.3
19791128, 21.2, 28.6
19791129, 21.8, 28.8
19791130, 22.3, 29.1
19791201, 22.2, 29.5
19791202, 18.3, 31.3
19791203, 21.9, 30.2
19791204, 21.8, 29.6
19791205, 21.0, 30.0
19791206, 23.5, 30.4
19791207, 23.3, 28.1
19791208, 21.7, 30.3
19791209, 21.1, 30.4
19791210, 23.7, 30.7
19791211, 21.9, 36.8
19791212, 23.5, 28.8
19791213, 23.3, 31.0
19791214, 22.0, 30.4
19791215, 24.5, 30.5
19791216, 22.2, 30.6
19791217, 24.8, 34.9
19791218, 21.7, 29.9
19791219, 21.5, 29.2
19791220, 23.4, 30.0
19791221, 22.1, 30.3
19791222, 20.5, 31.2
19791223, 22.9, 32.0
19791224, 20.1, 30.7
19791225, 21.1, 29.7
19791226, 21.5, 29.8
19791227, 23.7, 29.8
19791228, 22.6, 28.0
19791229, 19.6, 27.8
19791230, 18.7, 27.5
19791231, 18.0, 27.9
19800101, 19.0, 29.2
19800102, 22.3, 29.2
19800103, 21.4, 29.1
19800104, 20.9, 29.2
19800105, 22.3, 27.9
19800106, 20.8, 23.7
19800107, 20.8, 25.2
19800108, 20.7, 28.6
19800109, 16.4, 27.9
19800110, 18.0, 29.3
19800111, 23.5, 30.4
19800112, 22.4, 31.1
19800113, 19.0, 31.7
19800114, 22.6, 34.9
19800115, 18.4, 29.7
19800116, 22.1, 30.7
19800117, 22.6, 27.4
19800118, 18.6, 29.5
19800119, 23.0, 33.6
19800120, 25.7, 33.6
19800121, 20.2, 29.2
19800122, 23.7, 29.4
19800123, 25.0, 30.8
19800124, 24.1, 30.7
19800125, 25.6, 31.1
19800126, 23.4, 34.6
19800127, 23.2, 30.7
19800128, 22.4, 29.3
19800129, 24.0, 30.2
19800130, 25.2, 29.8
19800131, 25.7, 30.4
19800201, 24.1, 30.1
19800202, 24.5, 30.1
19800203, 23.7, 30.4
19800204, 25.9, 27.1
19800205, 23.6, 27.6
19800206, 22.8, 32.2
19800207, 24.4, 27.1
19800208, 21.2, 28.7
19800209, 19.6, 31.2
19800210, 20.9, 24.2
19800211, 19.8, 26.2
19800212, 19.5, 27.7
19800213, 20.3, 27.9
19800214, 19.8, 27.6
19800215, 18.5, 28.7
19800216, 20.4, 28.7
19800217, 22.3, 28.8
19800218, 21.5, 28.3
19800219, 21.3, 29.4
19800220, 23.1, 29.6
19800221, 19.8, 28.9
19800222, 17.4, 31.2
19800223, 23.1, 31.1
19800224, 99999.9, 29.0
19800225, 23.3, 26.0
19800226, 23.0, 24.8
19800227, 20.4, 26.4
19800228, 21.4, 32.1
19800229, 20.3, 28.3
19800301, 19.2, 27.6
19800302, 17.9, 28.0
19800303, 18.0, 28.1
19800304, 17.9, 29.2
19800305, 21.0, 29.0
19800306, 23.2, 28.3
19800307, 20.6, 26.8
19800308, 20.1, 27.0
19800309, 20.4, 29.9
19800310, 22.5, 26.0
19800311, 18.5, 24.2
19800312, 17.2, 22.6
19800313, 17.7, 26.4
19800314, 15.4, 27.6
19800315, 16.6, 28.7
19800316, 16.5, 28.4
19800317, 18.7, 29.5
19800318, 19.0, 28.3
19800319, 18.6, 29.2
19800320, 17.7, 28.3
19800321, 20.4, 28.4
19800322, 18.5, 28.9
19800323, 17.9, 28.7
19800324, 16.6, 28.9
19800325, 16.5, 27.8
19800326, 21.5, 29.2
19800327, 18.7, 30.2
19800328, 20.3, 29.9
19800329, 18.7, 30.4
19800330, 21.0, 31.2
19800331, 14.9, 30.6
19800401, 19.1, 26.4
19800402, 18.5, 28.2
19800403, 17.3, 28.3
19800404, 18.7, 31.8
19800405, 19.9, 28.6
19800406, 18.7, 28.5
19800407, 13.7, 29.3
19800408, 16.3, 26.7
19800409, 16.3, 27.7
19800410, 16.3, 26.1
19800411, 15.7, 27.5
19800412, 15.7, 25.9
19800413, 16.4, 26.1
19800414, 16.3, 25.0
19800415, 17.5, 26.1
19800416, 16.7, 24.2
19800417, 16.1, 26.0
19800418, 15.8, 25.2
19800419, 16.4, 25.0
19800420, 15.9, 24.7
19800421, 14.2, 26.1
19800422, 15.1, 27.1
19800423, 15.4, 27.4
19800424, 17.8, 27.6
19800425, 16.3, 26.6
19800426, 15.5, 26.4
19800427, 17.8, 26.3
19800428, 16.7, 25.0
19800429, 15.1, 24.7
19800430, 15.0, 24.8
19800501, 16.2, 26.2
19800502, 15.2, 25.0
19800503, 16.2, 23.6
19800504, 16.6, 25.4
19800505, 16.5, 21.0
19800506, 16.2, 21.9
19800507, 16.1, 23.7
19800508, 19.2, 21.3
19800509, 18.8, 24.4
19800510, 19.0, 27.4
19800511, 18.0, 26.5
19800512, 19.6, 28.7
19800513, 15.1, 26.4
19800514, 17.9, 23.9
19800515, 16.3, 24.3
19800516, 15.2, 24.7
19800517, 13.8, 24.3
19800518, 13.6, 23.6
19800519, 13.4, 23.4
19800520, 13.2, 24.0
19800521, 12.8, 22.1
19800522, 12.4, 19.4
19800523, 13.6, 17.6
19800524, 13.3, 23.4
19800525, 13.6, 24.1
19800526, 16.6, 22.6
19800527, 16.3, 20.8
19800528, 16.8, 24.4
19800529, 15.2, 20.9
19800530, 9.1, 22.1
19800531, 10.8, 22.6
19800601, 12.4, 24.7
19800602, 13.2, 23.0
19800603, 11.1, 21.1
19800604, 6.6, 21.0
19800605, 8.9, 19.4
19800606, 6.7, 21.1
19800607, 9.0, 21.6
19800608, 10.6, 22.2
19800609, 11.2, 22.6
19800610, 12.4, 24.6
19800611, 10.6, 19.7
19800612, 6.6, 19.9
19800613, 6.8, 19.4
19800614, 6.8, 20.9
19800615, 10.9, 20.8
19800616, 13.7, 20.5
19800617, 13.2, 24.3
19800618, 9.0, 19.1
19800619, 6.9, 20.6
19800620, 13.2, 20.7
19800621, 12.5, 21.8
19800622, 13.8, 21.2
19800623, 13.3, 19.8
19800624, 11.8, 22.0
19800625, 13.0, 20.9
19800626, 14.5, 21.6
19800627, 11.8, 21.4
19800628, 15.1, 21.2
19800629, 11.4, 19.6
19800630, 9.0, 19.9
19800701, 2.0, 19.7
19800702, 9.4, 18.9
19800703, 12.0, 19.8
19800704, 9.8, 20.3
19800705, 9.5, 18.9
19800706, 5.1, 19.1
19800707, 3.3, 17.2
19800708, 0.8, 18.9
19800709, 11.4, 18.9
19800710, 6.2, 19.0
19800711, 7.7, 19.1
19800712, 9.4, 21.3
19800713, 6.4, 20.3
19800714, 6.4, 21.1
19800715, 8.9, 20.0
19800716, 13.7, 21.5
19800717, 9.1, 21.4
19800718, 9.1, 21.9
19800719, 4.8, 20.3
19800720, 5.9, 20.9
19800721, 2.9, 20.3
19800722, 4.9, 19.8
19800723, 6.4, 19.9
19800724, 9.1, 20.3
19800725, 9.1, 20.3
19800726, 12.2, 18.5
19800727, 11.8, 20.9
19800728, 14.3, 22.7
19800729, 13.7, 22.3
19800730, 15.4, 17.4
19800731, 12.2, 13.5
19800801, 9.9, 18.8
19800802, 5.0, 19.9
19800803, 3.3, 20.7
19800804, 7.3, 21.5
19800805, 9.8, 20.6
19800806, 11.4, 18.8
19800807, 13.4, 21.7
19800808, 11.1, 23.3
19800809, 9.8, 23.0
19800810, 12.8, 22.8
19800811, 11.4, 21.0
19800812, 10.7, 24.0
19800813, 9.5, 23.5
19800814, 14.4, 23.0
19800815, 16.4, 27.3
19800816, 10.3, 20.8
19800817, 11.1, 20.6
19800818, 12.5, 20.9
19800819, 13.1, 21.6
19800820, 14.0, 21.0
19800821, 15.1, 23.4
19800822, 13.4, 23.4
19800823, 15.4, 23.4
19800824, 12.9, 23.1
19800825, 14.0, 24.0
19800826, 15.0, 18.9
19800827, 8.4, 20.3
19800828, 9.5, 22.1
19800829, 8.9, 22.7
19800830, 7.1, 23.2
19800831, 7.2, 27.4
19800901, 9.7, 26.6
19800902, 10.7, 25.1
19800903, 11.3, 25.8
19800904, 11.5, 22.1
19800905, 9.3, 27.2
19800906, 12.8, 22.7
19800907, 10.5, 23.9
19800908, 10.8, 27.8
19800909, 15.2, 33.2
19800910, 10.8, 25.5
19800911, 10.5, 23.5
19800912, 10.0, 27.2
19800913, 11.9, 23.5
19800914, 14.5, 24.3
19800915, 15.2, 27.7
19800916, 15.0, 27.3
19800917, 16.5, 25.9
19800918, 17.4, 27.1
19800919, 5.9, 22.8
19800920, 10.7, 25.2
19800921, 13.3, 28.2
19800922, 7.1, 27.7
19800923, 14.4, 26.0
19800924, 14.2, 24.7
19800925, 12.2, 24.9
19800926, 12.3, 26.5
19800927, 15.5, 24.2
19800928, 13.5, 24.2
19800929, 15.0, 24.5
19800930, 13.7, 24.9
19801001, 12.8, 25.4
19801002, 12.6, 25.1
19801003, 12.8, 26.6
19801004, 16.1, 26.7
19801005, 19.0, 23.2
19801006, 17.7, 24.6
19801007, 11.4, 28.0
19801008, 15.4, 27.3
19801009, 20.2, 23.4
19801010, 20.2, 26.6
19801011, 19.0, 25.2
19801012, 17.9, 25.2
19801013, 19.9, 27.9
19801014, 19.7, 21.3
19801015, 13.6, 25.1
19801016, 14.4, 25.6
19801017, 14.8, 25.5
19801018, 18.0, 20.5
19801019, 15.4, 25.6
19801020, 18.9, 25.6
19801021, 20.4, 29.6
19801022, 19.1, 28.2
19801023, 18.9, 25.5
19801024, 17.9, 24.9
19801025, 18.4, 22.9
19801026, 18.5, 23.4
19801027, 18.9, 25.9
19801028, 18.5, 30.3
19801029, 18.2, 24.5
19801030, 17.6, 28.4
19801031, 12.9, 29.3
19801101, 12.1, 29.3
19801102, 11.8, 30.0
19801103, 17.5, 33.4
19801104, 17.3, 24.3
19801105, 17.1, 27.1
19801106, 22.1, 30.9
19801107, 22.8, 32.4
19801108, 16.1, 25.9
19801109, 19.8, 25.7
19801110, 16.2, 24.4
19801111, 16.9, 24.8
19801112, 16.2, 25.7
19801113, 18.5, 26.3
19801114, 18.9, 27.4
19801115, 18.9, 28.1
19801116, 21.8, 27.4
19801117, 19.8, 27.6
19801118, 18.4, 28.0
19801119, 18.1, 28.2
19801120, 21.2, 27.0
19801121, 20.1, 28.1
19801122, 19.7, 27.9
19801123, 17.7, 25.5
19801124, 16.5, 26.7
19801125, 18.4, 26.7
19801126, 19.8, 26.2
19801127, 20.0, 28.4
19801128, 20.1, 30.8
19801129, 21.4, 30.3
19801130, 23.1, 30.6
19801201, 21.8, 25.9
19801202, 19.8, 25.9
19801203, 23.6, 28.0
19801204, 22.9, 25.6
19801205, 21.8, 26.2
19801206, 20.1, 25.9
19801207, 18.6, 26.0
19801208, 17.8, 26.4
19801209, 17.0, 26.7
19801210, 19.3, 26.4
19801211, 16.8, 26.9
19801212, 17.3, 27.2
19801213, 19.8, 27.8
19801214, 19.8, 28.6
19801215, 18.2, 28.0
19801216, 17.3, 28.0
19801217, 19.1, 29.9
19801218, 14.8, 30.0
19801219, 17.8, 28.8
19801220, 20.4, 28.8
19801221, 21.0, 28.5
19801222, 18.8, 27.9
19801223, 19.3, 28.0
19801224, 21.5, 29.2
19801225, 19.3, 28.0
19801226, 22.6, 28.5
19801227, 22.9, 27.0
19801228, 20.7, 27.5
19801229, 18.8, 29.0
19801230, 18.7, 25.6
19801231, 20.1, 25.3
19810101, 20.1, 26.1
19810102, 22.3, 27.1
19810103, 20.5, 26.7
19810104, 22.6, 27.9
19810105, 20.9, 28.1
19810106, 22.1, 26.3
19810107, 19.3, 28.0
19810108, 21.0, 29.4
19810109, 19.5, 27.3
19810110, 18.4, 27.2
19810111, 18.0, 28.5
19810112, 19.3, 28.2
19810113, 19.5, 26.3
19810114, 17.3, 26.5
19810115, 17.7, 28.0
19810116, 19.6, 28.6
19810117, 20.9, 27.9
19810118, 21.8, 28.6
19810119, 22.1, 29.7
19810120, 23.2, 30.4
19810121, 20.9, 29.7
19810122, 20.0, 29.2
19810123, 22.1, 29.8
19810124, 22.7, 30.2
19810125, 22.1, 29.8
19810126, 22.1, 29.8
19810127, 20.7, 29.3
19810128, 20.8, 29.7
19810129, 20.8, 30.7
19810130, 24.0, 29.6
