date, temp_min, temp_max
19740402, 21.2, 29.5
19740403, 21.5, 29.8
19740404, 23.3, 29.0
19740405, 19.8, 29.5
19740406, 23.5, 29.3
19740407, 23.1, 28.0
19740408, 21.3, 28.9
19740409, 20.5, 29.8
19740410, 21.7, 27.2
19740411, 20.2, 28.6
19740412, 20.2, 30.6
19740413, 17.7, 30.8
19740414, 19.1, 30.4
19740415, 20.4, 30.3
19740416, 23.2, 29.8
19740417, 23.7, 28.9
19740418, 23.3, 29.2
19740419, 20.2, 29.1
19740420, 22.5, 28.6
19740421, 21.9, 30.0
19740422, 21.4, 29.8
19740423, 21.6, 29.2
19740424, 21.6, 29.0
19740425, 21.5, 28.9
19740426, 21.6, 29.1
19740427, 21.6, 28.9
19740428, 21.7, 30.1
19740429, 21.6, 30.5
19740430, 20.4, 30.2
19740501, 18.9, 28.3
19740502, 15.2, 26.6
19740503, 16.9, 27.7
19740504, 18.8, 29.1
19740505, 21.3, 25.0
19740506, 20.5, 28.8
19740507, 20.5, 27.9
19740508, 21.9, 27.3
19740509, 20.7, 28.2
19740510, 21.4, 26.8
19740511, 20.5, 28.1
19740512, 20.7, 27.6
19740513, 19.9, 26.8
19740514, 21.0, 28.0
19740515, 19.2, 29.0
19740516, 21.4, 29.1
19740517, 21.4, 29.4
19740518, 21.7, 29.1
19740519, 21.9, 27.0
19740520, 21.7, 26.8
19740521, 21.7, 26.9
19740522, 22.0, 25.5
19740523, 22.5, 28.4
19740524, 20.5, 25.0
19740525, 16.4, 23.0
19740526, 10.9, 22.3
19740527, 11.0, 23.5
19740528, 11.8, 24.5
19740529, 13.0, 25.6
19740530, 14.7, 26.2
19740531, 15.8, 26.2
19740601, 14.4, 25.2
19740602, 11.8, 25.1
19740603, 11.6, 25.2
19740604, 11.3, 25.8
19740605, 12.1, 25.7
19740606, 13.6, 26.4
19740607, 14.1, 26.0
19740608, 12.2, 25.7
19740609, 11.8, 24.6
19740610, 10.8, 24.0
19740611, 10.6, 24.0
19740612, 13.4, 24.2
19740613, 14.1, 24.9
19740614, 14.4, 25.8
19740615, 17.5, 25.9
19740616, 18.1, 27.1
19740617, 19.2, 24.5
19740618, 17.0, 20.8
19740619, 16.5, 24.0
19740620, 17.0, 26.2
19740621, 18.7, 23.7
19740622, 17.5, 26.8
19740623, 20.5, 25.8
19740624, 20.6, 27.6
19740625, 19.8, 27.4
19740626, 19.0, 28.1
19740627, 18.4, 27.0
19740628, 15.4, 26.6
19740629, 18.1, 26.8
19740630, 18.4, 27.8
19740701, 16.4, 26.1
19740702, 17.3, 25.1
19740703, 12.8, 24.7
19740704, 13.2, 24.5
19740705, 14.8, 26.4
19740706, 16.9, 26.8
19740707, 14.5, 26.5
19740708, 14.1, 23.0
19740709, 11.8, 21.9
19740710, 8.4, 23.6
19740711, 10.8, 23.7
19740712, 12.3, 24.5
19740713, 13.4, 24.6
19740714, 12.7, 23.6
19740715, 13.9, 25.6
19740716, 17.0, 26.9
19740717, 17.3, 27.8
19740718, 17.8, 27.2
19740719, 16.2, 27.7
19740720, 14.0, 28.6
19740721, 16.0, 27.7
19740722, 18.2, 27.4
19740723, 20.2, 27.7
19740724, 20.2, 27.4
19740725, 19.3, 26.6
19740726, 19.8, 27.3
19740727, 15.8, 27.5
19740728, 13.2, 28.7
19740729, 14.6, 26.7
19740730, 14.7, 26.3
19740731, 15.4, 27.6
19740801, 19.3, 25.4
19740802, 16.2, 27.4
19740803, 16.6, 29.3
19740804, 14.0, 27.6
19740805, 12.7, 28.6
19740806, 9.6, 27.6
19740807, 13.7, 26.3
19740808, 12.5, 25.7
19740809, 13.0, 25.6
19740810, 17.8, 27.8
19740811, 18.0, 25.9
19740812, 14.0, 25.3
19740813, 13.0, 25.6
19740814, 17.9, 25.6
19740815, 13.0, 26.7
19740816, 13.3, 27.1
19740817, 12.2, 25.7
19740818, 13.4, 26.0
19740819, 13.8, 25.6
19740820, 16.7, 26.2
19740821, 14.6, 26.7
19740822, 15.7, 28.2
19740823, 17.9, 28.4
19740824, 19.6, 28.0
19740825, 20.8, 27.8
19740826, 20.2, 28.7
19740827, 19.8, 28.2
19740828, 20.5, 28.4
19740829, 21.3, 28.2
19740830, 21.4, 29.7
19740831, 21.6, 26.3
19740901, 20.3, 27.8
19740902, 18.8, 28.5
19740903, 20.3, 28.1
19740904, 20.5, 27.2
19740905, 20.0, 27.6
19740906, 18.5, 28.2
19740907, 19.4, 28.8
19740908, 20.5, 27.6
19740909, 18.6, 27.7
19740910, 19.2, 27.4
19740911, 19.3, 26.8
19740912, 17.0, 28.6
19740913, 17.7, 26.0
19740914, 16.8, 27.7
19740915, 15.8, 27.6
19740916, 17.0, 29.1
19740917, 16.9, 29.4
19740918, 18.6, 28.1
19740919, 18.3, 27.7
19740920, 17.5, 27.9
19740921, 19.8, 27.5
19740922, 17.9, 28.1
19740923, 19.8, 30.8
19740924, 22.1, 29.0
19740925, 21.0, 30.8
19740926, 16.2, 29.7
19740927, 16.2, 31.1
19740928, 20.4, 29.2
19740929, 19.1, 26.7
19740930, 19.8, 27.9
19741001, 19.9, 28.6
19741002, 20.9, 28.6
19741003, 19.0, 29.5
19741004, 20.2, 29.6
19741005, 20.4, 26.7
19741006, 18.3, 28.6
19741007, 19.1, 31.5
19741008, 15.5, 29.6
19741009, 16.1, 27.7
19741010, 15.0, 27.8
19741011, 16.8, 28.4
19741012, 20.3, 28.9
19741013, 22.1, 29.3
19741014, 21.9, 31.1
19741015, 22.1, 30.9
19741016, 20.2, 29.0
19741017, 19.8, 28.3
19741018, 19.8, 28.3
19741019, 20.1, 29.0
19741020, 19.9, 28.6
19741021, 19.7, 30.5
19741022, 21.2, 28.8
19741023, 19.7, 29.7
19741024, 18.5, 29.4
19741025, 16.5, 30.0
19741026, 18.3, 30.6
19741027, 17.9, 31.0
19741028, 22.1, 30.4
19741029, 21.9, 29.3
19741030, 21.8, 30.8
19741031, 20.2, 30.0
19741101, 18.9, 29.4
19741102, 19.1, 29.2
19741103, 22.2, 30.8
19741104, 21.2, 30.4
19741105, 22.4, 30.0
19741106, 19.3, 30.0
19741107, 21.1, 29.0
19741108, 21.2, 29.4
19741109, 21.0, 30.8
19741110, 21.0, 31.7
19741111, 20.0, 31.3
19741112, 21.0, 33.0
19741113, 23.5, 30.9
19741114, 22.2, 31.6
19741115, 21.8, 30.9
19741116, 21.9, 32.7
19741117, 22.5, 30.5
19741118, 22.5, 29.3
19741119, 22.8, 31.1
19741120, 24.3, 31.3
19741121, 23.9, 30.5
19741122, 23.7, 30.1
19741123, 21.1, 30.5
19741124, 19.6, 30.6
19741125, 18.9, 30.1
19741126, 20.1, 31.3
19741127, 24.2, 34.7
19741128, 22.2, 32.5
19741129, 19.4, 32.7
19741130, 21.6, 30.7
19741201, 22.3, 31.0
19741202, 19.6, 32.1
19741203, 20.7, 31.3
19741204, 19.6, 31.7
19741205, 20.3, 32.6
19741206, 20.8, 32.3
19741207, 22.0, 32.2
19741208, 21.5, 32.8
19741209, 20.7, 32.3
19741210, 19.4, 31.5
19741211, 20.9, 30.4
19741212, 23.9, 31.1
19741213, 21.1, 31.0
19741214, 22.2, 33.0
19741215, 22.0, 32.3
19741216, 22.1, 32.6
19741217, 21.4, 31.6
19741218, 20.6, 31.3
19741219, 19.1, 31.2
19741220, 20.8, 30.8
19741221, 23.3, 31.3
19741222, 24.0, 30.7
19741223, 22.8, 31.2
19741224, 23.3, 34.4
19741225, 24.6, 34.0
19741226, 24.2, 31.9
19741227, 23.6, 30.9
19741228, 25.3, 31.0
19741229, 27.3, 29.7
19741230, 24.0, 26.3
19741231, 22.9, 28.0
19750101, 23.3, 29.6
19750102, 23.8, 30.9
19750103, 24.1, 30.1
19750104, 24.7, 28.9
19750105, 23.8, 30.0
19750106, 23.9, 36.6
19750107, 23.6, 32.4
19750108, 23.3, 31.6
19750109, 23.7, 31.7
19750110, 24.8, 31.9
19750111, 24.5, 31.5
19750112, 25.1, 31.8
19750113, 24.7, 32.1
19750114, 24.7, 32.9
19750115, 23.7, 29.5
19750116, 23.7, 27.4
19750117, 23.3, 28.3
19750118, 23.3, 31.8
19750119, 21.7, 32.0
19750120, 23.6, 31.1
19750121, 22.2, 31.8
19750122, 21.4, 32.3
19750123, 20.0, 32.7
19750124, 21.2, 32.1
19750125, 21.3, 30.9
19750126, 23.2, 33.8
19750127, 23.5, 31.9
19750128, 23.5, 33.1
19750129, 23.2, 32.2
19750130, 21.2, 31.8
19750131, 22.4, 28.4
19750201, 17.7, 27.0
19750202, 20.6, 26.7
19750203, 18.5, 28.7
19750204, 21.1, 25.9
19750205, 21.0, 30.4
19750206, 23.0, 29.2
19750207, 21.7, 30.1
19750208, 23.7, 31.1
19750209, 22.5, 27.1
19750210, 22.5, 30.4
19750211, 24.5, 30.1
19750212, 23.3, 30.6
19750213, 22.6, 29.8
19750214, 23.7, 30.2
19750215, 22.8, 31.9
19750216, 23.3, 31.9
19750217, 21.7, 31.3
19750218, 23.7, 30.3
19750219, 23.1, 29.2
19750220, 20.8, 28.4
19750221, 23.0, 30.6
19750222, 23.5, 30.2
19750223, 23.7, 29.8
19750224, 24.5, 30.5
19750225, 23.8, 30.6
19750226, 24.6, 30.2
19750227, 25.4, 31.3
19750228, 25.3, 31.4
19750301, 22.7, 31.4
19750302, 22.7, 30.5
19750303, 22.9, 31.1
19750304, 22.9, 31.6
19750305, 22.9, 32.1
19750306, 22.6, 27.3
19750307, 23.1, 30.7
19750308, 23.4, 31.0
19750309, 22.7, 30.9
19750310, 22.9, 31.4
19750311, 22.3, 31.5
19750312, 23.2, 31.9
19750313, 22.6, 31.2
19750314, 22.9, 32.1
19750315, 23.6, 30.7
19750316, 24.5, 32.6
19750317, 24.3, 30.2
19750318, 24.3, 31.4
19750319, 23.8, 30.1
19750320, 23.5, 30.6
19750321, 22.9, 30.5
19750322, 20.4, 31.7
19750323, 23.4, 31.5
19750324, 22.9, 31.3
19750325, 23.8, 31.1
19750326, 23.5, 29.0
19750327, 24.2, 28.6
19750328, 23.6, 28.3
19750329, 23.5, 29.0
19750330, 24.1, 29.8
19750331, 24.2, 30.2
19750401, 24.6, 31.1
19750402, 24.8, 28.5
19750403, 22.7, 29.6
19750404, 23.1, 29.0
19750405, 23.0, 30.1
19750406, 22.6, 27.4
19750407, 21.6, 30.2
19750408, 23.3, 29.6
19750409, 22.6, 29.5
19750410, 22.5, 29.0
19750411, 23.0, 27.9
19750412, 22.6, 28.7
19750413, 21.9, 27.7
19750414, 21.7, 28.0
19750415, 22.6, 29.5
19750416, 23.1, 30.2
19750417, 23.3, 30.3
19750418, 22.2, 30.6
19750419, 23.5, 30.4
19750420, 22.3, 31.3
19750421, 21.4, 31.3
19750422, 20.8, 30.3
19750423, 21.2, 30.4
19750424, 21.2, 29.6
19750425, 20.9, 28.8
19750426, 21.6, 26.4
19750427, 21.4, 28.9
19750428, 21.9, 29.2
19750429, 23.2, 30.4
19750430, 20.4, 30.6
19750501, 20.5, 31.1
19750502, 21.9, 27.8
19750503, 22.0, 23.7
19750504, 19.9, 26.6
19750505, 21.4, 24.6
19750506, 21.1, 27.7
19750507, 20.4, 28.3
19750508, 20.7, 26.1
19750509, 20.5, 27.2
19750510, 19.4, 28.6
19750511, 18.3, 28.2
19750512, 18.8, 27.9
19750513, 21.2, 27.8
19750514, 18.3, 28.2
19750515, 18.2, 28.8
19750516, 17.1, 29.1
19750517, 19.9, 28.4
19750518, 21.0, 27.7
19750519, 21.3, 28.7
19750520, 21.2, 28.8
19750521, 21.4, 28.9
19750522, 20.0, 26.9
19750523, 20.8, 27.7
19750524, 19.0, 28.2
19750525, 17.9, 28.2
19750526, 16.4, 28.5
19750527, 17.1, 25.6
19750528, 19.9, 26.6
19750529, 19.9, 26.5
19750530, 19.6, 26.7
19750531, 19.5, 26.5
19750601, 19.3, 25.6
19750602, 19.9, 27.3
19750603, 19.9, 23.3
19750604, 19.1, 24.3
19750605, 19.0, 25.4
19750606, 20.6, 21.6
19750607, 17.3, 21.2
19750608, 17.0, 25.2
19750609, 19.8, 26.2
19750610, 20.2, 24.5
19750611, 20.4, 26.3
19750612, 19.0, 26.4
19750613, 15.9, 25.6
19750614, 14.9, 22.1
19750615, 10.3, 23.5
19750616, 12.7, 24.6
19750617, 12.9, 25.2
19750618, 16.8, 24.7
19750619, 19.2, 24.5
19750620, 18.5, 28.5
19750621, 10.6, 23.9
19750622, 10.6, 25.0
19750623, 14.1, 25.2
19750624, 16.5, 26.1
19750625, 16.5, 29.7
19750626, 18.1, 28.4
19750627, 19.5, 27.2
19750628, 19.0, 27.0
19750629, 19.0, 25.7
19750630, 19.3, 26.2
19750701, 20.2, 26.0
19750702, 20.2, 27.4
19750703, 18.7, 27.3
19750704, 17.0, 26.5
19750705, 16.9, 24.3
19750706, 13.4, 25.2
19750707, 15.4, 26.6
19750708, 17.8, 27.4
19750709, 18.7, 27.2
19750710, 17.6, 26.7
19750711, 18.5, 26.7
19750712, 18.7, 26.8
19750713, 17.9, 27.2
19750714, 16.0, 26.8
19750715, 14.5, 27.7
19750716, 17.0, 27.4
19750717, 20.3, 26.5
19750718, 17.9, 27.7
19750719, 17.4, 28.0
19750720, 17.3, 28.1
19750721, 17.5, 28.0
19750722, 18.0, 28.1
19750723, 19.3, 27.7
19750724, 19.9, 27.3
19750725, 19.9, 27.7
19750726, 20.4, 25.3
19750727, 20.5, 26.9
19750728, 19.9, 26.3
19750729, 19.4, 26.6
19750730, 20.4, 26.4
19750731, 18.7, 26.7
19750801, 18.7, 26.7
19750802, 19.2, 25.1
19750803, 19.0, 25.2
19750804, 19.3, 26.3
19750805, 18.4, 28.0
19750806, 18.7, 26.5
19750807, 20.1, 26.0
19750808, 18.7, 23.5
19750809, 18.3, 26.6
19750810, 18.9, 26.8
19750811, 18.4, 26.9
19750812, 18.0, 27.1
19750813, 17.9, 27.9
19750814, 16.7, 26.0
19750815, 18.9, 24.8
19750816, 18.0, 25.6
19750817, 14.0, 25.7
19750818, 11.2, 25.4
19750819, 12.6, 25.7
19750820, 13.1, 26.3
19750821, 14.7, 27.1
19750822, 13.7, 26.7
19750823, 15.9, 26.7
19750824, 16.2, 27.0
19750825, 16.6, 27.6
19750826, 16.7, 27.2
19750827, 17.3, 27.6
19750828, 16.4, 27.2
19750829, 17.7, 29.0
19750830, 20.3, 28.1
19750831, 20.1, 29.1
19750901, 22.8, 29.3
19750902, 22.3, 29.7
19750903, 21.0, 30.2
19750904, 20.0, 29.4
19750905, 20.7, 26.6
19750906, 19.2, 26.4
19750907, 19.2, 21.0
19750908, 12.8, 24.6
19750909, 16.8, 25.7
19750910, 20.0, 27.0
19750911, 20.7, 28.3
19750912, 20.8, 28.4
19750913, 21.9, 27.7
19750914, 19.2, 28.2
19750915, 20.8, 27.6
19750916, 20.6, 27.4
19750917, 19.4, 26.8
19750918, 19.7, 27.0
19750919, 19.7, 28.2
19750920, 17.9, 28.9
19750921, 19.3, 29.5
19750922, 18.6, 28.7
19750923, 21.9, 27.8
19750924, 21.9, 28.4
19750925, 22.8, 29.8
19750926, 21.2, 29.4
19750927, 21.0, 28.4
19750928, 20.4, 27.7
19750929, 19.3, 25.3
19750930, 17.5, 28.5
19751001, 17.0, 28.9
19751002, 21.4, 29.3
19751003, 18.6, 29.8
19751004, 22.1, 29.4
19751005, 22.2, 28.4
19751006, 20.1, 26.6
19751007, 18.3, 27.4
19751008, 18.3, 27.6
19751009, 16.0, 28.3
19751010, 19.1, 27.6
19751011, 18.6, 27.8
19751012, 21.2, 28.6
19751013, 24.5, 29.0
19751014, 24.6, 29.0
19751015, 25.0, 29.2
19751016, 22.9, 28.6
19751017, 20.8, 29.6
19751018, 22.1, 29.6
19751019, 22.0, 30.4
19751020, 22.8, 30.6
19751021, 22.8, 30.5
19751022, 23.4, 30.1
19751023, 23.1, 30.2
19751024, 21.8, 29.3
19751025, 23.6, 31.8
19751026, 21.9, 31.4
19751027, 21.9, 29.0
19751028, 22.1, 28.6
19751029, 21.4, 26.7
19751030, 20.7, 30.4
19751031, 21.9, 30.3
19751101, 19.9, 30.2
19751102, 18.9, 29.0
19751103, 20.1, 30.3
19751104, 20.1, 29.4
19751105, 19.8, 29.3
19751106, 22.7, 30.9
19751107, 23.7, 30.8
19751108, 24.1, 31.2
19751109, 22.3, 31.8
19751110, 22.9, 33.0
19751111, 22.6, 32.4
19751112, 20.8, 32.9
19751113, 20.8, 31.2
19751114, 20.3, 31.3
19751115, 21.4, 30.7
19751116, 22.8, 32.0
19751117, 23.5, 31.5
19751118, 22.9, 31.0
19751119, 21.0, 28.0
19751120, 19.8, 28.7
19751121, 19.5, 30.0
19751122, 19.9, 29.5
19751123, 19.8, 29.4
19751124, 23.5, 29.9
19751125, 23.9, 30.0
19751126, 23.4, 30.2
19751127, 22.6, 30.8
19751128, 23.7, 31.0
19751129, 22.3, 29.8
19751130, 22.7, 30.3
19751201, 21.6, 30.0
19751202, 23.1, 30.2
19751203, 20.3, 30.8
19751204, 21.0, 31.6
19751205, 22.3, 30.5
19751206, 22.9, 29.2
19751207, 22.5, 31.0
19751208, 23.6, 29.3
19751209, 20.6, 28.4
19751210, 21.0, 26.6
19751211, 21.5, 28.5
19751212, 22.5, 26.4
19751213, 22.9, 27.4
19751214, 23.1, 29.6
19751215, 23.6, 29.3
19751216, 21.9, 30.8
19751217, 22.9, 29.9
19751218, 24.0, 31.1
19751219, 26.3, 31.0
19751220, 24.4, 30.0
19751221, 24.2, 29.8
19751222, 23.6, 30.4
19751223, 23.6, 29.7
19751224, 24.5, 30.4
19751225, 23.8, 31.0
19751226, 23.6, 31.6
19751227, 23.9, 26.2
19751228, 23.0, 27.5
19751229, 22.2, 30.7
19751230, 23.4, 29.5
19751231, 22.0, 27.6
19760101, 22.7, 26.6
19760102, 22.7, 30.0
19760103, 21.8, 29.3
19760104, 20.7, 27.8
19760105, 21.5, 27.2
19760106, 21.1, 28.6
19760107, 21.3, 29.7
19760108, 19.6, 28.9
19760109, 20.4, 30.1
19760110, 20.6, 29.9
19760111, 21.7, 29.8
19760112, 22.4, 30.2
19760113, 24.1, 31.1
19760114, 25.1, 31.5
19760115, 24.9, 31.9
19760116, 23.5, 32.5
19760117, 24.8, 28.2
19760118, 22.7, 31.3
19760119, 23.6, 35.0
19760120, 27.6, 35.7
19760121, 24.3, 33.6
19760122, 26.3, 32.8
19760123, 25.9, 33.3
19760124, 24.9, 34.0
19760125, 24.1, 35.7
19760126, 23.8, 34.5
19760127, 23.6, 29.5
19760128, 23.3, 32.8
19760129, 24.1, 30.9
19760130, 23.7, 30.7
19760131, 24.3, 31.0
19760201, 24.1, 31.1
19760202, 22.1, 29.1
19760203, 24.6, 27.0
19760204, 24.0, 28.2
19760205, 22.3, 31.0
19760206, 23.5, 30.0
19760207, 24.0, 30.0
19760208, 23.4, 28.0
19760209, 23.4, 29.7
19760210, 23.4, 31.0
19760211, 25.7, 34.2
19760212, 25.6, 33.0
19760213, 23.7, 33.0
19760214, 23.5, 29.0
19760215, 23.4, 27.2
19760216, 23.4, 29.3
19760217, 22.1, 29.9
19760218, 22.0, 27.3
19760219, 21.3, 29.5
19760220, 21.3, 30.2
19760221, 20.0, 30.2
19760222, 19.5, 30.1
19760223, 21.6, 31.5
19760224, 23.7, 29.1
19760225, 23.9, 29.9
19760226, 25.1, 30.3
19760227, 23.9, 31.4
19760228, 23.1, 31.7
19760229, 23.5, 30.3
19760301, 22.9, 30.3
19760302, 23.1, 30.7
19760303, 22.7, 28.6
19760304, 23.1, 28.6
19760305, 25.1, 32.4
19760306, 23.9, 30.4
19760307, 24.2, 31.3
19760308, 24.3, 32.7
19760309, 23.8, 31.4
19760310, 23.1, 30.7
19760311, 22.9, 30.8
19760312, 23.4, 30.1
19760313, 22.9, 31.2
19760314, 23.2, 30.4
19760315, 23.8, 31.0
19760316, 24.3, 31.4
19760317, 23.8, 30.8
19760318, 24.3, 30.4
19760319, 23.1, 32.1
19760320, 24.3, 30.6
19760321, 23.7, 31.6
19760322, 23.6, 31.5
19760323, 22.6, 30.9
19760324, 23.6, 30.6
19760325, 23.1, 29.9
19760326, 22.9, 30.3
19760327, 22.9, 28.4
19760328, 23.6, 28.8
19760329, 23.2, 31.3
19760330, 23.4, 30.3
19760331, 23.1, 29.8
19760401, 23.2, 28.9
19760402, 21.5, 29.5
19760403, 21.3, 27.5
19760404, 20.7, 28.7
19760405, 21.6, 30.0
19760406, 21.6, 26.3
19760407, 21.3, 29.1
19760408, 20.5, 28.1
19760409, 21.0, 27.9
19760410, 21.6, 25.2
19760411, 21.2, 28.2
19760412, 20.9, 26.6
19760413, 21.5, 26.5
19760414, 21.6, 27.4
19760415, 20.8, 29.0
19760416, 17.8, 29.7
19760417, 20.0, 29.6
19760418, 21.6, 27.5
19760419, 20.8, 29.0
19760420, 17.7, 28.6
19760421, 17.7, 28.1
19760422, 20.5, 27.9
19760423, 18.7, 27.7
19760424, 18.2, 25.5
19760425, 20.4, 27.3
19760426, 20.7, 27.6
19760427, 22.7, 26.3
19760428, 20.8, 29.6
19760429, 21.2, 28.2
19760430, 18.6, 27.6
19760501, 17.7, 26.3
19760502, 20.0, 26.6
19760503, 20.0, 27.5
19760504, 21.1, 27.7
19760505, 21.7, 25.8
19760506, 20.0, 27.8
19760507, 20.2, 27.7
19760508, 19.9, 28.0
19760509, 19.9, 28.3
19760510, 19.7, 27.5
19760511, 19.0, 28.4
19760512, 20.0, 28.4
19760513, 21.0, 26.3
19760514, 17.8, 27.4
19760515, 21.6, 27.4
19760516, 21.2, 27.0
19760517, 18.2, 27.0
19760518, 17.7, 27.3
19760519, 15.6, 28.4
19760520, 18.9, 27.4
19760521, 17.7, 26.7
19760522, 14.9, 27.2
19760523, 15.0, 27.4
19760524, 16.8, 29.0
19760525, 16.6, 28.0
19760526, 18.8, 26.7
19760527, 18.2, 26.7
19760528, 18.7, 25.7
19760529, 19.7, 22.4
19760530, 19.6, 27.0
19760531, 21.3, 28.0
19760601, 99999.9, 29.0
19760602, 21.8, 27.3
19760603, 21.4, 28.2
19760604, 18.3, 27.4
19760605, 18.6, 26.5
19760606, 16.2, 26.7
19760607, 19.1, 26.6
19760608, 15.3, 27.0
19760609, 16.0, 26.2
19760610, 16.3, 25.6
19760611, 19.3, 26.0
19760612, 19.7, 26.6
19760613, 20.0, 24.3
19760614, 19.8, 26.9
19760615, 16.5, 26.5
19760616, 15.4, 24.6
19760617, 11.5, 23.3
19760618, 10.2, 24.0
19760619, 10.9, 23.7
19760620, 9.8, 23.8
19760621, 8.9, 24.1
19760622, 11.2, 23.7
19760623, 9.2, 24.3
19760624, 11.8, 25.2
19760625, 13.9, 26.2
19760626, 16.4, 27.2
19760627, 18.5, 27.3
19760628, 17.4, 28.0
19760629, 18.2, 28.4
19760630, 19.2, 28.5
19760701, 15.5, 27.0
19760702, 16.9, 25.5
19760703, 18.9, 26.1
19760704, 15.4, 25.5
19760705, 13.2, 26.4
19760706, 14.9, 25.2
19760707, 12.9, 24.9
19760708, 16.7, 23.8
19760709, 17.6, 24.6
19760710, 15.9, 24.3
19760711, 16.2, 23.3
19760712, 16.4, 25.6
19760713, 19.4, 26.9
19760714, 19.4, 26.7
19760715, 15.3, 24.8
19760716, 10.9, 22.6
19760717, 16.5, 24.7
19760718, 16.4, 22.1
19760719, 16.5, 24.8
19760720, 17.3, 24.7
19760721, 14.1, 25.0
19760722, 16.0, 24.5
19760723, 16.8, 25.6
19760724, 16.8, 26.1
19760725, 16.1, 26.4
19760726, 14.6, 24.6
19760727, 14.0, 27.4
19760728, 17.3, 28.1
19760729, 19.9, 27.7
19760730, 15.8, 27.3
19760731, 14.4, 26.5
19760801, 18.2, 26.0
19760802, 18.9, 25.5
19760803, 11.2, 25.1
19760804, 11.4, 24.0
19760805, 11.1, 26.0
19760806, 12.1, 25.8
19760807, 11.8, 25.9
19760808, 10.6, 25.8
19760809, 10.1, 25.1
19760810, 9.7, 25.1
19760811, 10.9, 26.5
19760812, 12.1, 24.9
19760813, 10.3, 24.7
19760814, 10.1, 25.7
19760815, 9.6, 25.4
19760816, 11.5, 23.9
19760817, 11.0, 25.6
19760818, 17.8, 25.8
19760819, 13.1, 26.5
19760820, 16.4, 26.4
19760821, 17.4, 26.6
19760822, 18.7, 26.6
19760823, 17.1, 27.8
19760824, 17.0, 26.5
19760825, 15.2, 27.4
19760826, 17.1, 28.3
19760827, 20.5, 27.2
19760828, 20.4, 23.3
19760829, 20.0, 26.4
19760830, 18.9, 27.6
19760831, 17.3, 28.0
19760901, 20.3, 28.0
19760902, 18.6, 27.0
19760903, 18.5, 27.5
19760904, 16.9, 28.9
19760905, 15.5, 26.3
19760906, 13.6, 30.6
19760907, 18.8, 33.9
19760908, 18.1, 29.4
19760909, 16.5, 26.7
19760910, 19.5, 27.3
19760911, 12.7, 26.5
19760912, 10.6, 28.4
19760913, 12.0, 26.8
19760914, 15.1, 27.4
19760915, 15.5, 28.0
19760916, 15.5, 28.0
19760917, 16.8, 27.1
19760918, 16.4, 26.9
19760919, 18.0, 27.6
19760920, 19.3, 27.5
19760921, 19.4, 27.6
19760922, 18.2, 28.4
19760923, 16.9, 30.7
19760924, 16.5, 27.5
19760925, 18.3, 27.9
19760926, 18.8, 28.5
19760927, 19.3, 28.7
19760928, 18.8, 28.2
19760929, 20.8, 28.0
19760930, 19.8, 25.7
19761001, 18.0, 27.4
19761002, 19.4, 28.6
19761003, 20.3, 29.4
19761004, 21.1, 29.1
19761005, 20.9, 29.8
19761006, 20.9, 29.0
19761007, 18.2, 28.8
19761008, 21.4, 28.6
19761009, 22.1, 28.8
19761010, 19.9, 31.2
19761011, 16.5, 29.5
19761012, 20.3, 28.7
19761013, 23.1, 29.6
19761014, 23.4, 29.7
19761015, 23.5, 30.5
19761016, 23.2, 27.9
19761017, 17.1, 29.5
19761018, 15.2, 29.8
19761019, 14.4, 28.0
19761020, 16.1, 28.4
19761021, 21.2, 30.0
19761022, 23.3, 30.0
19761023, 23.3, 31.0
19761024, 22.9, 30.0
19761025, 23.4, 30.4
19761026, 24.4, 30.4
19761027, 24.4, 30.5
19761028, 23.6, 35.4
19761029, 19.1, 33.0
19761030, 21.7, 31.7
19761031, 24.0, 30.8
19761101, 22.9, 32.0
19761102, 24.0, 31.9
19761103, 23.5, 32.2
19761104, 23.7, 31.4
19761105, 23.4, 31.5
19761106, 24.1, 31.6
19761107, 24.1, 32.0
19761108, 23.5, 32.6
19761109, 23.4, 32.0
19761110, 22.9, 31.9
19761111, 21.0, 31.1
19761112, 21.7, 30.8
19761113, 22.6, 30.9
19761114, 21.2, 30.4
19761115, 21.4, 31.0
19761116, 23.8, 31.5
19761117, 24.2, 31.3
19761118, 24.0, 31.7
19761119, 24.1, 32.4
19761120, 22.3, 31.5
19761121, 21.4, 32.6
19761122, 22.6, 31.5
19761123, 24.1, 32.1
19761124, 23.9, 32.2
19761125, 23.5, 32.6
19761126, 24.2, 32.5
19761127, 25.0, 31.4
19761128, 21.9, 31.6
19761129, 21.6, 31.2
19761130, 24.1, 31.6
19761201, 24.8, 32.4
19761202, 24.6, 32.5
19761203, 25.4, 34.1
19761204, 25.6, 32.6
19761205, 25.0, 33.0
19761206, 23.1, 34.8
19761207, 24.6, 33.9
19761208, 25.3, 33.5
19761209, 22.2, 33.9
19761210, 23.1, 32.4
19761211, 24.2, 31.3
19761212, 22.6, 31.6
19761213, 25.1, 32.6
19761214, 25.2, 32.7
19761215, 24.8, 32.9
19761216, 24.4, 32.6
19761217, 23.6, 28.6
19761218, 23.1, 29.0
19761219, 22.9, 28.5
19761220, 23.2, 28.5
19761221, 23.5, 30.5
19761222, 23.6, 30.8
19761223, 25.7, 32.1
19761224, 25.4, 35.8
19761225, 24.8, 34.5
